element	sp_num	obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Mg	9	""	"218.13"	""	"7.13e+07"	C+	"219.499"	"225.181"	"1s2.2p.3p"	"3S"	"1"	"1s2.2p.3d"	"3P*"	"1"	3	3		"T5633c4,LS"	""	
Mg	9	""	"218.8"	""	"4.80e+06"	D+	"222.660"	"228.324"	"1s2.2p.3p"	"1D"	"2"	"1s2.2p.3d"	"1P*"	"1"	5	3		"T5633c4"	"L1255"	
Mg	8	""	"219.28"	""	"7.74e+06"	C	"165.626"	"171.278"	"2s2.3d"	"2D"	"3/2"	"2s.2p.(3P*).3s"	"2P*"	"1/2"	4	2		"T7192c4,LS"	""	
Mg	9	""	"220.54"	""	"5.98e+07"	C+	"212.030"	"217.651?"	"1s2.2p.3s"	"3P*"	"0"	"1s2.2p.3p"	"3D"	"1"	1	3		"T5633c4,LS"	""	
Mg	9	""	"221.07"	""	"7.99e+07"	B	"212.168"	"217.775?"	"1s2.2p.3s"	"3P*"	"1"	"1s2.2p.3p"	"3D"	"2"	3	5		"T5633c4,LS"	""	
Mg	10	""	"221.5"	""	"9.67e+07"	A	"208.628"	"214.224"	"1s2.3s"	"2S"	"1/2"	"1s2.3p"	"2P*"	"3/2"	2	4		"c42"	"L4713"	
Mg	2	""	"221.6911"	""	"8.95e+04"	C	"8.654711"	"14.245626"	"2p6.4s"	"2S"	"1/2"	"2p6.9p"	"2P*"	"3/2"	2	4		"c31"	""	
Mg	2	""	"221.7006"	""	"9.63e+04"	C	"8.654711"	"14.245386"	"2p6.4s"	"2S"	"1/2"	"2p6.9p"	"2P*"	"1/2"	2	2		"c31"	""	
Mg	9	""	"221.81"	""	"1.05e+08"	B	"212.497"	"218.084"	"1s2.2p.3s"	"3P*"	"2"	"1s2.2p.3p"	"3D"	"3"	5	7		"T5633c4,LS"	""	
Mg	9	""	"222.95"	""	"6.68e+07"	B	"219.499"	"225.059"	"1s2.2p.3p"	"3S"	"1"	"1s2.2p.3d"	"3P*"	"2"	3	5		"T5633c4,LS"	""	
Mg	2	""	"225.3869"	""	"7.15e+05"	C+	"8.863654"	"14.362900"	"2p6.3d"	"2D"	"5/2"	"2p6.9f"	"2F*"	"5/2"	6	6		"c31"	""	
Mg	2	""	"225.3869"	""	"1.07e+07"	B	"8.863654"	"14.362900"	"2p6.3d"	"2D"	"5/2"	"2p6.9f"	"2F*"	"7/2"	6	8		"c31"	""	
Mg	2	""	"225.3913"	""	"1.00e+07"	B	"8.863762"	"14.362900"	"2p6.3d"	"2D"	"3/2"	"2p6.9f"	"2F*"	"5/2"	4	6		"c31"	""	
Mg	9	""	"226.07"	""	"4.15e+07"	C+	"212.168"	"217.651?"	"1s2.2p.3s"	"3P*"	"1"	"1s2.2p.3p"	"3D"	"1"	3	3		"T5633c4,LS"	""	
Mg	8	""	"226.48"	""	"9.01e+05"	C	"178.888"	"184.361"	"2s.2p.(3P*).3p"	"2D"	"5/2"	"2s.2p.(1P*).3s"	"2P*"	"3/2"	6	4		"T7192c4,LS"	""	
Mg	3	"227.3414"	"227.3425"	"2"	"1.27e+06"	C	"53.50290"	"58.95485"	"2s2.2p5.3s"	"1P*"	"1"	"2s2.2p5.3p"	"3D"	"1"	3	3		"c46"	"L1434"	
Mg	4	""	"227.629"	""	"1.49e+05"	D+	"68.64585"	"74.09092"	"2s2.2p4.(3P).3s"	"2P"	"3/2"	"2s2.2p4.(3P).3p"	"4P*"	"1/2"	4	2		"c46"	""	
Mg	6	""	"227.72"	""	"5.12e+05"	D	"159.890?"	"165.333?"	"2s.2p3.(3D*).3d"	"2F*"	"7/2"	"2s2.2p2.(1S).4d"	"2D"	"5/2"	8	6		"u22,LS"	""	
Mg	8	""	"227.93"	""	"4.02e+04"	D	"186.595"	"192.033"	"2s.2p.(3P*).3d"	"2F*"	"5/2"	"2s.2p.(1P*).3p"	"2D"	"5/2"	6	6		"T7192c4,LS"	""	
Mg	10	""	"228.1"	""	"8.85e+07"	A	"208.628"	"214.061"	"1s2.3s"	"2S"	"1/2"	"1s2.3p"	"2P*"	"1/2"	2	2		"c42"	"L4713"	
Mg	5	""	"228.91"	""	"1.28e+06"	E	"111.4571"	"116.8717"	"2s2.2p3.(2P*).3d"	"3P*"	"1"	"2s.2p4.(4P).3s"	"3P"	"0"	3	1		"c57,LS"	""	
Mg	8	""	"229.87"	""	"7.90e+05"	D+	"187.600?"	"192.993"	"2s.2p.(3P*).3d"	"2P*"	"3/2"	"2s.2p.(1P*).3p"	"2S"	"1/2"	4	2		"T7192c4,LS"	""	
Mg	8	""	"230.13"	""	"7.19e+05"	C	"209.590?"	"214.976?"	"2p2.(1D).3p"	"2F*"	"5/2"	"2p2.(1D).3d"	"2D"	"5/2"	6	6		"T7192c4,LS"	""	
Mg	2	""	"230.2986"	""	"3.69e+05"	C+	"8.863654"	"14.245626"	"2p6.3d"	"2D"	"5/2"	"2p6.9p"	"2P*"	"3/2"	6	4		"c31"	""	
Mg	2	""	"230.3032"	""	"4.11e+04"	C	"8.863762"	"14.245626"	"2p6.3d"	"2D"	"3/2"	"2p6.9p"	"2P*"	"3/2"	4	4		"c31"	""	
Mg	2	""	"230.3134"	""	"4.05e+05"	C	"8.863762"	"14.245386"	"2p6.3d"	"2D"	"3/2"	"2p6.9p"	"2P*"	"1/2"	4	2		"c31"	""	
Mg	4	""	"230.346"	""	"8.34e+03"	D	"68.64585"	"74.02671"	"2s2.2p4.(3P).3s"	"2P"	"3/2"	"2s2.2p4.(3P).3p"	"4P*"	"3/2"	4	4		"c46"	""	
Mg	6	""	"230.56"	""	"3.89e+06"	C	"147.830"	"153.206"	"2s.2p3.(3P*).3s"	"2P*"	"1/2"	"2s2.2p2.(1D).4s"	"2D"	"3/2"	2	4		"u22,LS"	""	
Mg	2	""	"231.2597"	""	"9.81e+04"	C	"8.654711"	"14.014317"	"2p6.4s"	"2S"	"1/2"	"2p6.8p"	"2P*"	"3/2"	2	4		"c31"	""	
Mg	2	""	"231.2749"	""	"1.07e+05"	C	"8.654711"	"14.013965"	"2p6.4s"	"2S"	"1/2"	"2p6.8p"	"2P*"	"1/2"	2	2		"c31"	""	
Mg	5	""	"231.48"	""	"4.13e+05"	E	"111.4317"	"116.7862"	"2s2.2p3.(2P*).3d"	"3P*"	"0"	"2s.2p4.(4P).3s"	"3P"	"1"	1	3		"c57,LS"	""	
Mg	8	""	"231.79"	""	"4.96e+07"	B	"207.552+x"	"212.899+x"	"2p2.(3P).3p"	"4S*?"	"3/2"	"2p2.(3P).3d"	"4P"	"1/2"	4	2		"T7192c4,LS"	""	
Mg	3	"231.8125"	"231.8128"	"2"	"4.44e+06"	C+	"53.50290"	"58.84972"	"2s2.2p5.3s"	"1P*"	"1"	"2s2.2p5.3p"	"3D"	"2"	3	5		"c46"	"L1434"	
Mg	6	""	"231.89"	""	"7.65e+05"	D	"147.861"	"153.206"	"2s.2p3.(3P*).3s"	"2P*"	"3/2"	"2s2.2p2.(1D).4s"	"2D"	"3/2"	4	4		"u22,LS"	""	
Mg	6	""	"231.89"	""	"4.59e+06"	C	"147.861"	"153.206"	"2s.2p3.(3P*).3s"	"2P*"	"3/2"	"2s2.2p2.(1D).4s"	"2D"	"5/2"	4	6		"u22,LS"	""	
Mg	6	""	"232.32"	""	"5.08e+05"	D	"159.998?"	"165.333?"	"2s.2p3.(3D*).3d"	"2F*"	"5/2"	"2s2.2p2.(1S).4d"	"2D"	"3/2"	6	4		"u22,LS"	""	
Mg	6	""	"232.32"	""	"2.42e+04"	E	"159.998?"	"165.333?"	"2s.2p3.(3D*).3d"	"2F*"	"5/2"	"2s2.2p2.(1S).4d"	"2D"	"5/2"	6	6		"u22,LS"	""	
Mg	5	""	"232.58"	""	"3.06e+05"	E	"111.4571"	"116.7862"	"2s2.2p3.(2P*).3d"	"3P*"	"1"	"2s.2p4.(4P).3s"	"3P"	"1"	3	3		"c57,LS"	""	
Mg	2	""	"232.9562"	""	"9.07e+05"	C+	"8.863654"	"14.184232"	"2p6.3d"	"2D"	"5/2"	"2p6.8f"	"2F*"	"5/2"	6	6		"c31"	""	
Mg	2	"232.9578"	"232.9562"	"3*"	"1.36e+07"	B+	"8.863654"	"14.184232"	"2p6.3d"	"2D"	"5/2"	"2p6.8f"	"2F*"	"7/2"	6	8		"c31"	"L6095"	
Mg	2	"232.9578"	"232.9609"	"3*"	"1.27e+07"	B	"8.863762"	"14.184232"	"2p6.3d"	"2D"	"3/2"	"2p6.8f"	"2F*"	"5/2"	4	6		"c31"	"L6095"	
Mg	4	""	"233.270"	""	"3.85e+04"	D+	"68.64585"	"73.95928"	"2s2.2p4.(3P).3s"	"2P"	"3/2"	"2s2.2p4.(3P).3p"	"4P*"	"5/2"	4	6		"c46"	""	
Mg	8	""	"233.36"	""	"1.38e+07"	B	"209.665?"	"214.976?"	"2p2.(1D).3p"	"2F*"	"7/2"	"2p2.(1D).3d"	"2D"	"5/2"	8	6		"T7192c4,LS"	""	
Mg	8	""	"234.18"	""	"4.80e+07"	B+	"207.552+x"	"212.845+x"	"2p2.(3P).3p"	"4S*?"	"3/2"	"2p2.(3P).3d"	"4P"	"3/2"	4	4		"T7192c4,LS"	""	
Mg	5	""	"234.81"	""	"4.94e+05"	E	"111.5075"	"116.7862"	"2s2.2p3.(2P*).3d"	"3P*"	"2"	"2s.2p4.(4P).3s"	"3P"	"1"	5	3		"c57,LS"	""	
Mg	9	""	"234.84"	""	"2.22e+07"	C+	"212.497"	"217.775?"	"1s2.2p.3s"	"3P*"	"2"	"1s2.2p.3p"	"3D"	"2"	5	5		"T5633c4,LS"	""	
Mg	8	""	"236.17"	""	"3.65e+05"	D	"187.744?"	"192.993"	"2s.2p.(3P*).3d"	"2P*"	"1/2"	"2s.2p.(1P*).3p"	"2S"	"1/2"	2	2		"T7192c4,LS"	""	
Mg	4	""	"236.661"	""	"7.24e+04"	D+	"68.85362"	"74.09092"	"2s2.2p4.(3P).3s"	"2P"	"1/2"	"2s2.2p4.(3P).3p"	"4P*"	"1/2"	2	2		"c46"	""	
Mg	4	""	"238.221"	""	"5.48e+06"	D	"84.66277"	"89.86577"	"2s2.2p4.(1S).3p"	"2P*"	"1/2"	"2s2.2p4.(3P).4s"	"2P"	"1/2"	2	2		"T4781"	""	
Mg	4	""	"238.438"	""	"6.73e+05"	E	"84.66751"	"89.86577"	"2s2.2p4.(1S).3p"	"2P*"	"3/2"	"2s2.2p4.(3P).4s"	"2P"	"1/2"	4	2		"T4781"	""	
Mg	8	""	"238.70"	""	"4.53e+07"	B+	"207.552+x"	"212.744+x"	"2p2.(3P).3p"	"4S*?"	"3/2"	"2p2.(3P).3d"	"4P"	"5/2"	4	6		"T7192c4,LS"	""	
Mg	8	""	"239.10"	""	"6.95e+05"	C	"186.849"	"192.033"	"2s.2p.(3P*).3d"	"2F*"	"7/2"	"2s.2p.(1P*).3p"	"2D"	"5/2"	8	6		"T7192c4,LS"	""	
Mg	3	"239.5149"	"239.5157"	"20"	"1.67e+08"	A	"52.77267"	"57.94755"	"2s2.2p5.3s"	"3P*"	"2"	"2s2.2p5.3p"	"3S"	"1"	5	3		"c46"	"L1434"	
Mg	4	""	"239.598"	""	"9.90e+02"	E	"68.85362"	"74.02671"	"2s2.2p4.(3P).3s"	"2P"	"1/2"	"2s2.2p4.(3P).3p"	"4P*"	"3/2"	2	4		"c46"	""	
Mg	9	""	"240.48"	""	"2.31e+06"	D	"212.497"	"217.651?"	"1s2.2p.3s"	"3P*"	"2"	"1s2.2p.3p"	"3D"	"1"	5	3		"T5633c4,LS"	""	
Mg	2	""	"240.6418"	""	"5.26e+05"	C+	"8.863654"	"14.014317"	"2p6.3d"	"2D"	"5/2"	"2p6.8p"	"2P*"	"3/2"	6	4		"c31"	""	
Mg	2	""	"240.6469"	""	"5.87e+04"	C	"8.863762"	"14.014317"	"2p6.3d"	"2D"	"3/2"	"2p6.8p"	"2P*"	"3/2"	4	4		"c31"	""	
Mg	2	""	"240.6633"	""	"5.79e+05"	C+	"8.863762"	"14.013965"	"2p6.3d"	"2D"	"3/2"	"2p6.8p"	"2P*"	"1/2"	4	2		"c31"	""	
Mg	9	""	"240.8"	""	"5.17e+07"	B	"216.739"	"221.887"	"1s2.2p.3p"	"1P"	"1"	"1s2.2p.3d"	"1D*"	"2"	3	5		"T5633c4"	"L1255"	
Mg	5	""	"240.97"	""	"2.74e+05"	E	"111.4571"	"116.6008"	"2s2.2p3.(2P*).3d"	"3P*"	"1"	"2s.2p4.(4P).3s"	"3P"	"2"	3	5		"c57,LS"	""	
Mg	8	""	"242.00"	""	"4.14e+04"	D	"198.062?"	"203.184"	"2s.2p.(1P*).3d"	"2F*"	"5/2"	"2p2.(1D).3s"	"2D"	"5/2"	6	6		"T7192c4,LS"	""	
Mg	8	""	"242.00"	""	"8.29e+05"	C	"198.062?"	"203.184"	"2s.2p.(1P*).3d"	"2F*"	"7/2"	"2p2.(1D).3s"	"2D"	"5/2"	8	6		"T7192c4,LS"	""	
Mg	8	""	"242.00"	""	"8.71e+05"	C	"198.062?"	"203.184"	"2s.2p.(1P*).3d"	"2F*"	"5/2"	"2p2.(1D).3s"	"2D"	"3/2"	6	4		"T7192c4,LS"	""	
Mg	5	""	"243.35"	""	"7.99e+05"	D	"111.5075"	"116.6008"	"2s2.2p3.(2P*).3d"	"3P*"	"2"	"2s.2p4.(4P).3s"	"3P"	"2"	5	5		"c57,LS"	""	
Mg	2	""	"244.9561"	""	"1.44e+06"	B	"8.863654"	"13.923608"	"2p6.3d"	"2D"	"5/2"	"2p6.7f"	"2F*"	"5/2"	6	6		"c31"	""	
Mg	2	"244.9590"	"244.9561"	"6*"	"2.16e+07"	B+	"8.863654"	"13.923608"	"2p6.3d"	"2D"	"5/2"	"2p6.7f"	"2F*"	"7/2"	6	8		"c31"	"L6095"	
Mg	2	"244.9590"	"244.9613"	"6*"	"2.02e+07"	B+	"8.863762"	"13.923608"	"2p6.3d"	"2D"	"3/2"	"2p6.7f"	"2F*"	"5/2"	4	6		"c31"	"L6095"	
Mg	3	"246.7751"	"246.7756"	"15"	"6.91e+07"	B+	"52.92490"	"57.94755"	"2s2.2p5.3s"	"3P*"	"1"	"2s2.2p5.3p"	"3S"	"1"	3	3		"c46"	"L1434"	
Mg	4	""	"247.352"	""	"1.08e+06"	E	"84.66277"	"89.67372"	"2s2.2p4.(1S).3p"	"2P*"	"1/2"	"2s2.2p4.(3P).4s"	"2P"	"3/2"	2	4		"T4781"	""	
Mg	2	""	"247.4314"	""	"9.15e+04"	C	"8.654711"	"13.664049"	"2p6.4s"	"2S"	"1/2"	"2p6.7p"	"2P*"	"3/2"	2	4		"c31"	""	
Mg	2	""	"247.4584"	""	"1.02e+05"	C	"8.654711"	"13.663503"	"2p6.4s"	"2S"	"1/2"	"2p6.7p"	"2P*"	"1/2"	2	2		"c31"	""	
Mg	4	""	"247.586"	""	"4.21e+06"	D	"84.66751"	"89.67372"	"2s2.2p4.(1S).3p"	"2P*"	"3/2"	"2s2.2p4.(3P).4s"	"2P"	"3/2"	4	4		"T4781"	""	
Mg	3	"249.0534"	"249.0535"	"10"	"1.61e+08"	B+	"61.49766"	"66.47438"	"2s2.2p5.3p"	"1S"	"0"	"2s2.2p5.3d"	"1P*"	"1"	1	3		"c48"	"L1434"	
Mg	5	""	"250.75"	""	"2.49e+06"	D	"111.9287"	"116.8717"	"2s2.2p3.(2P*).3d"	"3D*"	"1"	"2s.2p4.(4P).3s"	"3P"	"0"	3	1		"c57,LS"	""	
Mg	9	""	"251.24"	""	"6.13e+06"	D+	"277.859"	"282.792"	"1s2.2p.4p"	"1D"	"2"	"1s2.2s.5p"	"1P*"	"1"	5	3		"T5633c4"	""	
Mg	3	"252.9190"	"252.9194"	"10"	"1.89e+07"	B+	"53.04690"	"57.94755"	"2s2.2p5.3s"	"3P*"	"0"	"2s2.2p5.3p"	"3S"	"1"	1	3		"c46"	"L1434"	
Mg	5	""	"253.51"	""	"1.82e+06"	D+	"111.8969"	"116.7862"	"2s2.2p3.(2P*).3d"	"3D*"	"2"	"2s.2p4.(4P).3s"	"3P"	"1"	5	3		"c57,LS"	""	
Mg	5	""	"255.17"	""	"5.91e+05"	D	"111.9287"	"116.7862"	"2s2.2p3.(2P*).3d"	"3D*"	"1"	"2s.2p4.(4P).3s"	"3P"	"1"	3	3		"c57,LS"	""	
Mg	9	""	"257.5"	""	"6.49e+07"	B	"222.660"	"227.473"	"1s2.2p.3p"	"1D"	"2"	"1s2.2p.3d"	"1F*"	"3"	5	7		"T5633c4"	"L1255"	
Mg	2	""	"258.2019"	""	"8.28e+05"	C+	"8.863654"	"13.664049"	"2p6.3d"	"2D"	"5/2"	"2p6.7p"	"2P*"	"3/2"	6	4		"c31"	""	
Mg	2	""	"258.2077"	""	"9.23e+04"	C	"8.863762"	"13.664049"	"2p6.3d"	"2D"	"3/2"	"2p6.7p"	"2P*"	"3/2"	4	4		"c31"	""	
Mg	2	""	"258.2371"	""	"9.09e+05"	C+	"8.863762"	"13.663503"	"2p6.3d"	"2D"	"3/2"	"2p6.7p"	"2P*"	"1/2"	4	2		"c31"	""	
Mg	5	""	"261.04"	""	"1.85e+06"	D+	"111.8526"	"116.6008"	"2s2.2p3.(2P*).3d"	"3D*"	"3"	"2s.2p4.(4P).3s"	"3P"	"2"	7	5		"c57,LS"	""	
Mg	6	""	"261.63"	""	"5.96e+05"	D	"154.835?"	"159.573"	"2s2.2p2.(3P).4d"	"4D"	"5/2"	"2s.2p3.(3D*).3d"	"4D*"	"3/2"	6	4		"u22,LS"	""	
Mg	6	""	"261.63"	""	"3.97e+05"	D	"154.835?"	"159.573"	"2s2.2p2.(3P).4d"	"4D"	"3/2"	"2s.2p3.(3D*).3d"	"4D*"	"5/2"	4	6		"u22,LS"	""	
Mg	6	""	"261.63"	""	"2.42e+05"	D	"154.835?"	"159.573"	"2s2.2p2.(3P).4d"	"4D"	"5/2"	"2s.2p3.(3D*).3d"	"4D*"	"7/2"	6	8		"u22,LS"	""	
Mg	6	""	"261.63"	""	"9.74e+05"	D+	"154.835?"	"159.573"	"2s2.2p2.(3P).4d"	"4D"	"5/2"	"2s.2p3.(3D*).3d"	"4D*"	"5/2"	6	6		"u22,LS"	""	
Mg	6	""	"261.63"	""	"8.51e+05"	D	"154.835?"	"159.573"	"2s2.2p2.(3P).4d"	"4D"	"3/2"	"2s.2p3.(3D*).3d"	"4D*"	"1/2"	4	2		"u22,LS"	""	
Mg	6	""	"261.63"	""	"6.82e+05"	D	"154.835?"	"159.573"	"2s2.2p2.(3P).4d"	"4D"	"3/2"	"2s.2p3.(3D*).3d"	"4D*"	"3/2"	4	4		"u22,LS"	""	
Mg	3	"261.8011"	"261.8007"	"7"	"8.72e+07"	B	"61.49766"	"66.23207"	"2s2.2p5.3p"	"1S"	"0"	"2s2.2p5.3d"	"3D*"	"1"	1	3		"T6036"	"L1434"	
Mg	8	""	"262.53"	""	"8.45e+05"	C	"178.613"	"183.334"	"2s.2p.(3P*).3p"	"2D"	"3/2"	"2s.2p.(3P*).3d"	"2D*"	"5/2"	4	6		"T7192c4,LS"	""	
Mg	9	""	"262.80"	""	"1.68e+07"	D+	"220.529"	"225.246"	"1s2.2p.3p"	"3P"	"1"	"1s2.2p.3d"	"3P*"	"0"	3	1		"T5633c4,LS"	""	
Mg	5	""	"263.50"	""	"3.22e+05"	D	"111.8969"	"116.6008"	"2s2.2p3.(2P*).3d"	"3D*"	"2"	"2s.2p4.(4P).3s"	"3P"	"2"	5	5		"c57,LS"	""	
Mg	4	""	"264.266"	""	"6.59e+05"	D+	"79.92560"	"84.61584"	"2s2.2p4.(1D).3p"	"2D*"	"3/2"	"2s2.2p4.(3P).3d"	"2P"	"3/2"	4	4		"c46"	""	
Mg	8	""	"264.96"	""	"1.11e+07"	B	"178.613"	"183.291"	"2s.2p.(3P*).3p"	"2D"	"3/2"	"2s.2p.(3P*).3d"	"2D*"	"3/2"	4	4		"T7192c4,LS"	""	
Mg	4	""	"265.269"	""	"8.39e+05"	D+	"79.94332"	"84.61584"	"2s2.2p4.(1D).3p"	"2D*"	"5/2"	"2s2.2p4.(3P).3d"	"2P"	"3/2"	6	4		"c46"	""	
Mg	5	""	"265.29"	""	"2.10e+04"	E	"111.9287"	"116.6008"	"2s2.2p3.(2P*).3d"	"3D*"	"1"	"2s.2p4.(4P).3s"	"3P"	"2"	3	5		"c57,LS"	""	
Mg	2	"266.0755"	"266.0754"	"8"	"3.81e+07"	A	"8.863654"	"13.522008"	"2p6.3d"	"2D"	"5/2"	"2p6.6f"	"2F*"	"7/2"	6	8		"c31"	"L6095"	
Mg	2	""	"266.0756"	""	"2.54e+06"	B+	"8.863654"	"13.522004"	"2p6.3d"	"2D"	"5/2"	"2p6.6f"	"2F*"	"5/2"	6	6		"c31"	""	
Mg	2	"266.0817"	"266.0817"	"8"	"3.56e+07"	A	"8.863762"	"13.522004"	"2p6.3d"	"2D"	"3/2"	"2p6.6f"	"2F*"	"5/2"	4	6		"c31"	"L6095"	
